id,text,hash
843,"Cultural – art gallery, museum, court theatre. Fun – art centre, market, entertainment, buskers. Variety of people – tourists and locals.",f67997826ef3509077031585feae49fbf1e304a21197dd8fdaae34f3464a7f03
844,"It will have a low profile, lots of sunshine, a wide array of vegetation, quiet and friendly. Overall it will have been designed for those who live in the greater Christchurch area. This type of city will be better because locals will use it and tourists will come to enjoy what we have.",434793143c15e9b7876d4570b7d1b57bd27e60155a096819d0a702af7d5b8f63
845,"Central city space for locals, not just tourists.",633b4775a8151e540c5959ea687d8d740cbc924fec439f5bf3f6c55f6f260e5d
846,Not too many tourist aimed public places as the city should be aimed at an enjoyable place for those who live there.,3dd650b2a5080aa4ce27a645cbdea2d78d39ae1a5f8523fbf3991b2f6adcb056
847,"Themed events for bringing tourists to town. Festival of lights in winter so we can see the lights. A bigger Chinese lantern festival, it is in a place that is too small.",ed067753bff65a9a5edf1dabbbe842aff76f442d8857bc9c716a7ee9ef65c0d6
848,"By creating the central city as a creative and cultural centre, this celebrates Christchurch's unique musical, artistic and cultural talents that we have offered new zealand and are a big attraction for tourists and top performers, musicians etc",cbea0d54ef2a84e8e2776259d27a1c72f8d3d9c901d1a31d19d6339e6e66655e
849,"Need to have a mix of things to get people in – apartments, cafes, bars, open areas, entertainments, cafes, bars, open areas, entertainment (fun parks.4. Something dynamic for tourists e.g. earthquake simulator outdoors, broken crockery mosaic",0f5b37eb46597670e261a452f6161436229d1030c33e177741941869f75829d3
850,"Earthquake tourism? Education centre, displays.",246e88ca352ab82edf48786b4e040918282b236aabc18b6231f3bd65fcd9b11c
851,Resort like Accommodation for the Tourists intertwined with the Avon River,413b179dae84bd4cec7f210de492ae3e1e7db171455045bc2b67f0400b21fd60
852,Speciality shops and café / restaurant culture. The Avon river an open ribbon meandering through our city with an uninterrupted pedestrian and cycle track along both sides – extended beyond the central city the length of the river. Bike hire for tourists?,15e23fd3fc9ed18960f5dba78653fc659a81cb065e03e5bd4909d49c60146527
853,A large farmers market in The Square to draw locals into the city center. Everyone including tourists will enjoy the buzz,1bc947140640ba7daf3f1da7581d699756c6b8dfe3f27e91a0e1cf8b01916a73
854,"I want safe areas for tourists. Controlled, drinking / mixing / socialising",cf8547afc716edaf269f4285a86d240f9d43207b6ebec2fd6ccf075ced5af11e
855,Get rid of cars in the city centre (1 square km). Creating more foot traffic friendly areas. Just look at Welly and how popular cuba st is,aad4e1cea9bdd8f3a2ffadf33d275204b794fcbf19ad1ef06fdd5263ae83300e
856,"Big complex including cinema, theatre, concert hall and recreation space will be very useful to improve mental health of Christchurch people.",539c10aa43935c66d2ea586e6f7e23c2f72a8c6b5d2754290d736878041e23c2
857,"Sculptures, seating, grass areas, using recycled stone and timber from the buildings & cloisters of shops, eateries & cafes. Areas for live music.",74848a911c46f20fd0450c17a5b461b7a132e08a7d0fc571755b7e3dd1f2c1b7
858,"Have Council rent assisted spaces for emerging designers to work and sell from, clothing, jewellery, art, weaving, metal, glass etc..",ecc6e89cd9457663d715599f01ca5fb3154df56ce4c30c4425ee2fcff45e6fb6
859,"If the city draws locals it will draw tourists. Let's be unique not a theme park. Focus on quality not tat, one-offs not big chains.",495e5509dfde03b488ada1c7b320f313dfbd4f2233ff391e8ea67f2732087f03
860,"Put a farmers / food & craft market at the centre of the city, surrounded by specialist food retail and restaurants, a gastrodome!",3bfb60163363e7f17e7d200caba47b41c73b3e69e4351586a6b6d2d3a881be9c
861,"Build / Develop a Central City Market, for Fresh Produce. Examples are Victoria Market in Melbourne and Adelaide Central Market",a8079c01a3bea771e1e41b5b4e6bd2878d777b977b716bb79508f8031b4c6f89
862,"Restore iconic buildings, Cathedrals, Provincial Council Chambers, Cashel Mall facades, Arts Centre and Museum",bf9da90151232f2afbdfbabeb576469bcd99170364a663d869c28abea4dad643
863,Forget rebuilding the Christ Church Cathedral in the old style build a world leading modern design. It will be an icon in the square,fbe6cb1b521ab3be23a6161f7bd73b815adb6f21bbecc23cbbfd79b78350821a
864,replicating post-colonial architecture will only make Christchurch look like a theme park,445db77cd8d9b4adf2b63fd3d173f5ac83285d329fd72ebedacb1e9113a76d7c
865,How about a large Marae in the centre of the city plaza in the open (not in a museum).,415a9bedc591c2676be92aa764bbf8ce5347bce2ea3cedbd85248ad475324258
866,"A reflection of our cultural heritage (Maori and European) and diversity, not just a crass commercial centre.",893db412fc58d5cfd1ede944d452e8518f39cf0d4beb4a168021b2437cb3ea65
867,I don't want a Maori cultural centre.,a82c7961c43eb468b4b2a0e0c023b19bff6334c430360d7423dc74227e70c7ab
868,Open up the avon river. make it open and accessible. Make it a stand out feature. let us look and see the avon. Allow our buildings to face it and not turn away.,fe6c920ac5b271f44ee91b38456ca8fb7079ab29c557e49385f5241da2924d1c
869,Enhance and strengthen unique natural features and landscape types along the river. Create an interpretive walkway that extends from Hagley Park to the Spit Reserve with historical and ecological information,fa9b9a5ecc7d1d2d96dd8565301abde04f5414a04c73af3c2aba7ad2be63fb97
870,"Extend the green spaces in the CBD, especially around the river",d464e293c9a9f9110fb076a59111a24eecf2c98cb9a630a831bb46742486d724
871,"Green area along Avon, like in Adelaide.",13dd7aaca19e79a1c766b4f70ac290158e533ea0fee10300d9dafc14a77ac70c
872,please don't replace all the deciduous trees with natives. I think we should use a mix of both exotic and native plants to enhance the river and keep views of it,679e4066cdddde71cc909d0515b0dc047caccddc0e1b2b3a439131d534c699a6
873,More green spaces and memorial gardens. A place for people to sit and contemplate,6ed6831e333996391fb88aee9f23b8038b53d6b31e49b82786a6a7dc779c4596
874,Would like to see park setting / memorial in CTV space.,b7182da6ca3ce3ab5b68d5ea55a473948b6b3dfeafb4d9546288d0fa280f25dd
875,The CTV and PGC sites to become memorial parks with plaques for the deceased and adequate lighting to minimise crime in these areas. Park benches for people to sit and remember loved ones as well as thoughtful plantings,6f43dc032713982bf84bf2aef882d7bb97396a741594514dd73690d9e75ae658
876,"Reflection area in CBD as a memorial walkway with trees for each of those that died Maybe an avenue of paving, lawn, seats & small plaques",58be304f5c9c79af06e8e0da4176c47021cc9ddc2ad5fd2a755b9b0fe261f66f
877,"Make a memorial walkway, each family who lost loved one to select a mosaic pattern to place in walkway made from broken china and old bricks",13c0feb138d9246c5c737dddf9fc3ede3241d3562a895bffd1431e5f6cae8dc8
878,"Earthquake memorial museum, create a wonderful building which shows us the old / the broken and the new Christchurch. ' A slice of time including earthquake stimulator space to experience the 6.3",b702853f18c989de4506bd216be22be5de3e6a9f7c2ec6b4cf1ab867d9669960
879,There will be a place where the story of the earthquakes and rebuild will be told – the Canterbury Museum seems the obvious place for that,b0c40337e54690ecc2ee47c18d4e6a750169a5e819b7364f8326a8209a501e2f
880,International earthquake research centre / museum / memorial (to recognise the impact of earthquakes on Christchurch),0386b672faab2aeae818926cd51eced31656f1f7d7a77c6faa0aeace8b76e422
881,Create an open air theatre space for free public performances,2cb5fba7883dcdd00a9e7d9ab7840c7e3385a2f0c83bb3c43c9ccae4b8f2e494
882,"more spaces for outdoor entertainment, busking & concerts, versatile areas",55200577d1b679da33926b2b538fddf3c6c6d1e08eee6f014ac3f3d71b47c774
883,"A 200 seat outdoor amphitheatre would be a great place for concerts, children's plays during the summer holidays, buskers, or just to hang out during lunch",eae037973d86c7a3ffca88c15c0a14940713bd581e11d7770f4fab5fecf46dc3
884,"Some professional spaces for The Court, CSO but others not dominated by the university or other groups but spaces that are changing and provide for all sorts of groups",ca7236670808b7e6a574eb31d15345c55cd3309bd7ddd5e5bbac2c4cedbbf37b
885,At least one awesomely epic theatre. Make places like the court theatre larger and more modern.,9d94a6bda3f9baf61ad467497e2c86515cf4644e0b4de3218d237e927963c285
886,"A central theatre, tying in the with museum and art gallery would be great",43bbec8d4d4f508b84bdc188c95314a55164eb462f578e7d9b0e1ed3e564cf24
887,The School of Art and Design and the National Academy of Singing and Dramatic Art could have a much larger presence with galleries and performance spaces,d64d7e4c8f0edff7f18e12f1df023b70c2e08dd3b7e9c8f7a0996b7253a52585
888,"quality venues for cinema, theatre, arts and music blended with outdoor entrainment areas (Sound shell) set amongst green areas with lots of cafes, bars and restaurants",7ad63b5f5d888d33f730f07d862c471a563b7b88de35addd84ed5dcf71c25fde
889,"To the west around the arts centre a cultural area should be encouraged, less office space, more residential and entertainment centres. Cafes, restaurants, perhaps new performance spaces built in the now empty areas",50f83e23c001b89c2c3df235118156bb95903474f68111c9cd5179f1fe3d6735
890,"Centre of excellence for music, arts etc – build on the excellent new art gallery theme",d84b1b060aeec3ec73ea817308961ede097b08c79e2901d0fe81b53589ce00cc
891,"AVON RIVER? a continuous promenade with lots of interesting cafes, art studios and public art. A place for all to enjoy day and night.",384d010dfd70594fa826b683cf44909d6b9a5cee1da7c03f1221c80e3f401857
892,I want Murals. Beautify the ugly bland blank spaces,6f5263c0f4651fa57a4e70d80bde2e5758f51602b87f9812a7fde2a133817efa
893,I love the festivals we have that bring people in-so we need spaces that allow and stimulate gathering.,cb898e65a459b2daba9e05972efea8f672f8fc1be7a67c51eef2ba73e24104b4
894,"A combined visual and performing arts centre with affordable gallery, studio and performance space for arts organisations in Christchurch",d031b04e806ca5f7df1d94aeae69edcc2b4a5dda03deb33dc0423fd7e0ddaf63
